"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Operations - Human Resources & Office Facilities","2000367","RC-E","33780","43164","Senior HR Manager","1","Human resources","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts12"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Operations - Human Resources & Office Facilities","2000367","RC-D","26610","34002","HR Manager","1","Human resources","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts13"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Operations - Human Resources & Office Facilities","2000367","RC-C","21098","26958","HR Support Manager","4","Human resources","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts14"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Operations - Human Resources & Office Facilities","2000367","RC-B","16400","20956","HR Adminstrator","3","Human resources","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts15"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Operations - SSC Interface","2000367","RC-F","42769","54649","Head of SSC Interface","0.95","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts16"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Operations - Target Costing","2000367","RC-F","42769","54649","Head of Target Costing","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts17"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - Joint Reprographics","2000093","RC-E","33780","43164","Head of Joint Reprographics","1","Other","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts18"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - Joint Reprographics","2000093","RC-D","26610","34002","Production Manager","1","Other","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts19"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - Joint Reprographics","2000093","RC-C","21098","26958","Reprogaphics Manager","2.39","Other","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts20"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - Joint Reprographics","2000093","RC-B","16400","20956","Reprographics Assistant","11.96","Other","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts21"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - IS","2000093","RC-F","42769","54649","Head of Information Services","1","Information Technology","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts22"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - IS","2000093","RC-E","33780","43164","Senior IT manager","3","Information Technology","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts23"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - IS","2000093","RC-D","26610","34002","IT Manager","8.51","Information Technology","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts24"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - IS","2000093","RC-C","21098","26958","IT Support Manager","1","Information Technology","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts25"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - IS","2000093","RC-B","16400","20956","IT Administrator","2.68","Information Technology","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts26"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-F","42769","54649","Head of Strategy and Business Planning","0.86","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts27"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-E","33780","43164","Senior Strategy Manager","2.81","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts28"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-C","21098","26958","Strategy Support Manager","1","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts29"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-B","16400","20956","Strategy Administrator","5.61","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts30"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - Joint Reprographics","2000093","RC-G","54565","69721","Head of RCUK Strategy Unit","1","Policy","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts31"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - RCUK","2000093","RC-F","42769","54649","Head of RCUK Theme","4.8","Policy","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts32"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - RCUK","2000093","RC-E","33780","43164","Senior RCUK Policy Manager","5","Policy","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts33"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - RCUK","2000093","RC-D","26610","34002","RCUK Manager","9.81","Policy","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts34"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - RCUK","2000093","RC-C","21098","26958","RCUK Support Manager","2","Policy","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts35"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy - RCUK","2000093","RC-B","16400","20956","RCUK Adminstrator","5.68","Policy","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts36"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-F","42769","54649","Head of Performance and Evaluation","0.81","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts37"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-E","33780","43164","Senior Evaluation Manager","2","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts38"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-D","26610","34002","Evaluation Manager","2.88","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts39"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-C","21098","26958","Evaluation Support Manager","7","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts40"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-B","16400","20956","Evaluation Administrator","1","Planning","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts41"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-F","42769","54649","Head of Communications & Stakeholder Engagement","1","Communications","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts42"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-E","33780","43164","Senior Communications Manager","3.35","Communications","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts43"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-D","26610","34002","Communications Manager","7.33","Communications","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts44"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-C","21098","26958","Communications support officer","4.42","Communications","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts45"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Communications, Information and Strategy","2000093","RC-B","16400","20956","Communications Administrator","5.81","Communications","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts46"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Executive Leadership Team","2000016","RC-G","54565","69721","Associate Director Impact","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts47"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Executive Leadership Team","2000087","RC-G","54565","69721","Associate Director Capability","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts48"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Executive Leadership Team","2000087","RC-G","54565","69721","Associate Director Leaders","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts49"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000016","RC-F","42769","54649","Theme Leader","1.5","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts50"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000016","RC-E","33780","43164","Senior Portfolio Manager","3","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts51"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000016","RC-D","26610","34002","Portfolio Manager","9","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts52"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000016","RC-B","16400","20956","Administrators","2","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts53"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000087","RC-F","42769","54649","Theme Leader","3","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts54"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000087","RC-E","33780","43164","Senior Portfolio Manager","7.96","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts55"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000087","RC-D","26610","34002","Portfolio Manager","21","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts56"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000087","RC-C","21098","26958","Delivery Support Manager","1.95","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts57"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Capability","2000087","RC-B","16400","20956","Administrators","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts58"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000016","RC-G","54565","69721","Associate Director Global Uncertainties","0.4","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts59"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000016","RC-F","42769","54649","Theme Leader","1.5","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts60"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000016","RC-E","33780","43164","Senior Portfolio Manager","3","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts61"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000016","RC-D","26610","34002","Portfolio Manager","6","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts62"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000016","RC-C","21098","26958","Delivery Support Manager","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts63"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000016","RC-B","16400","20956","Administrators","1.68","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts64"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000087","RC-F","42769","54649","Theme Leader","2.74","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts65"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000087","RC-E","33780","43164","Senior Portfolio Manager","6.61","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts66"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000087","RC-D","26610","34002","Portfolio Manager","8.48","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts67"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000087","RC-C","21098","26958","Portfolio Support Manager","0.81","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts68"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Challenges","2000087","RC-B","16400","20956","Administrators","3","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts69"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000016","RC-F","42769","54649","Integrator Leader","2","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts70"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000016","RC-E","33780","43164","Senior Portfolio Manager","3.61","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts71"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000016","RC-D","26610","34002","Portfolio Manager","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts72"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000087","RC-F","42769","54649","Integrator Leader","3.93","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts73"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000087","RC-E","33780","43164","Senior Portfolio Manager","4","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts74"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000087","RC-D","26610","34002","Portfolio Manager","2.81","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts75"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000087","RC-C","21098","26958","Delivery Support Manager","1","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts76"
"Department for Business Innovation and Skills","Engineering and Physical Sciences Research Council","Delivery - Integrators","2000087","RC-B","16400","20956","Administrators","3.81","Operational delivery","/data/epsrc/2011-09-30/EPSRC-Government-staff-and-salary-data-300911.xls","juniorPosts77"
