"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","2B","20543","25985","Corporate Image Provider","0.68","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts25"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","3C","30644","38760","Corporate Marketing Manager","0.61","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts26"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","2B","20543","25985","Corporate Office FOI & Support Officer","0.81","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts27"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","2A","17741","22440","Corporate Resilience Coordinator","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts28"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","3C","30644","38760","Corporate Social Responsibility Manager","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts29"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3B","27418","34680","Credit Manager","1","Finance","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts30"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","3B","27418","34680","CSC MI Specialist","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts31"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","2B","20543","25985","CSC Service Advisor","16.28","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts32"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","3A","25749","31620","CSC Service Delivery Manager","3","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts33"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","4B","41531","51000","Data Lab Research Manager","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts34"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","1C","14919","18870","Data Supply Officer","4","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts35"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","2B","20543","25985","Data Supply Specialist","3.16","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts36"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","3A","25749","31620","Data Supply Technician/Tester1","4","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts37"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","1C","14919","18870","DC&M Admin & Tech Support","12.11","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts38"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","3A","25749","31620","DC&M Consultant","18.61","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts39"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","2B","20543","25985","DC&M Data Controller","13.35","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts40"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","3A","25749","31620","DC&M Delivery Manager","4.8","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts41"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","4B","41531","51000","DC&M General Manager","4.97","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts42"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","4B","41531","51000","DC&M Principal Consultant","2","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts43"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","3C","30644","38760","DC&M Senior Consultant","8","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts44"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","3C","30644","38760","DC&M Service Delivery Manager","15.97","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts45"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","2B","20543","25985","DC&M Technical Specialist","35.7","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts46"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","SMH","60000","80000","DCM Head of Production","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts47"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","SMH","60000","80000","DCM Head of Service Delivery","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts48"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","2B","20543","25985","DCM Production Manager","23","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts49"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","Designer","4","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts50"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3B","27418","34680","Developer","24.22","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts51"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","2B","20543","25985","Dig Supply Business Information Analyst","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts52"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","3A","25749","31620","Dig Supply Production Manager","3","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts53"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","Domain Manager","5","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts54"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","2B","20543","25985","Events Coordinator","2","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts55"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","2C","22842","28050","Exec Assistant & Admin","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts56"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","1C","14919","18870","Finance Admin","5.11","Finance","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts57"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","4A","36289","45900","Finance Manager","2.81","Finance","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts58"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3A","25749","31620","Financial Analyst","8.47","Finance","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts59"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","2A","17741","22440","FS3 Team Leader - Security","1","Property and asset management","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts60"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","3C","30644","38760","GD Senior Consultant","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts61"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4B","41531","51000","GDMS Operations Manager","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts62"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","1C","14919","18870","Generic PA/Admin","0.65","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts63"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","2","1C","14919","18870","Generic PA/Admin","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts64"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","1C","14919","18870","Generic PA/Admin","1","Finance","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts65"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","1C","14919","18870","Generic PA/Admin","1.81","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts66"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","1C","14919","18870","Generic PA/Admin","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts67"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3A","25749","31620","Graphic Designer","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts68"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","2B","20543","25985","Graphic Designer &Technical Author","10.62","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts69"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","4B","41531","51000","Head of Corporate Communications","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts70"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","SMH","60000","80000","Head of Corporate Office","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts71"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","SMH","60000","80000","Head of Finance","1","Finance","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts72"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","4B","41531","51000","Head of FS3","1","Property and asset management","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts73"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","SMH","60000","80000","Head of Human Resources","0.81","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts74"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","SMH","60000","80000","Head of Internal Audit","1","Internal Audit","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts75"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","SMH","60000","80000","Head of IS Development","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts76"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","SMH","60000","80000","Head of IS Service Delivery","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts77"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","SMH","60000","80000","Head of Legal Services","1","Law","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts78"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","SMH","60000","80000","Head of OD","1","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts79"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","4B","41531","51000","Head of Procurement","1","Procurement","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts80"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","SMH","60000","80000","Head of Product Management","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts81"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","SMH","60000","80000","Head of Product Mktg & Propositions","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts82"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","SMH","60000","80000","Head of Sales","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts83"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","4C","45684","56100","Head of Sales","3","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts84"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","4","SMH","60000","80000","Head of Sales Management","1","Operational Delivery","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts85"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","1","SMH","60000","80000","Head of Stakeholder Engagement","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts86"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","SMH","60000","80000","Head of Strategic Planning","1","Programme and Project Management (PPM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts87"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","SMH","60000","80000","Head of Strategy","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts88"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","1C","14919","18870","HR Admin","4.92","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts89"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3A","25749","31620","HR Adviser","3","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts90"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3C","30644","38760","HR Business Partner","2","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts91"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3C","30644","38760","HR Policy Manager","0.76","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts92"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3C","30644","38760","HR Projects & Tech Manager","1","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts93"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3A","25749","31620","HR Specialist","0.86","Human Resources","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts94"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","3B","27418","34680","Information Architect 1","2","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts95"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","4A","36289","45900","Information Architect 2","3","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts96"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","4B","41531","51000","Inspire & UKLP Delivery Manager","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts97"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3C","30644","38760","Internal Communications Manager","1","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts98"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","2C","22842","28050","Internal Communications Specialist","3.27","Communications","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts99"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","3A","25749","31620","IP & Legal Office Manager","1","Law","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts100"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","2B","20543","25985","IP Technical Officer","1","Law","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts101"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","1C","14919","18870","IS Administrator","7.84","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts102"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Business Analyst","3","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts103"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4B","41531","51000","IS Business Planning Manager","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts104"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4B","41531","51000","IS Chief Architect","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts105"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4B","41531","51000","IS Common Services Manager","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts106"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","4A","36289","45900","IS Consultant","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts107"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4A","36289","45900","IS Consultant","5","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts108"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Contract/Supplier Manager","2.74","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts109"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Data Centre Manager","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts110"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Demand Manager","1","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts111"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Operational Lead","12.34","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts112"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","3","4B","41531","51000","IS Operations Manager - Info Risk","1","Internal Audit","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts113"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4B","41531","51000","IS Principal Architect","2","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts114"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","5","4B","41531","51000","IS Principal Bus Consultant","1","Knowledge and Information Management (KIM)","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts115"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","4B","41531","51000","IS Principal Bus Consultant","3","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts116"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Project Manager","3","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts117"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Service Delivery Manager","6","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts118"
"Department for Communities and Local Government","Ordnance Survey","Ordnance Survey","6","3C","30644","38760","IS Solutions Architect","3","Information Technology","/data/ordnancesurvey/2011-03-31/Ordnance-Survey-Transparency-Data---March-2011.xls","juniorPosts119"
