"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"DfE-3040","","SCS1","Deputy Director","Schools Analysis & Research Division (SARD) provides high-quality and relevant statistics / analysis / research / evaluation that contribute to the development and implementation of well-founded and cost-effective policies and the dissemination of accurate - authoritative information to the policy areas of the Directorate. All of the division�s staff members are specialists drawn from the government's Statistics / Economics / Social Research / Operational Research professions.","Department for Education","Department of Education","ESD Analysis and Research Division","0370 000 2288","","DfE-3001","2095455","1","N/D","N/D","","Statisticians","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3040","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person54"
"DfE-3022","","SCS1","Deputy Director","Responsible for: 1. Ensuring Education Standards Directorate manages its people in the most efficient and effective way by making sure we: have the right number of skilled people to deliver our objectives; analyse key data; and take action to ensure we have highly motivated effective staff. 2. Supporting two Director Generals for Education Standards and Infrastructure and Funding to plan and organise their Directorates using PPM to monitor and report progress as well as manage risks and ensure stakeholder input in policy making. 3. Leading the work on reducing bureaucracy in schools including the stakeholder reference group.","Department for Education","Department of Education","ESD Education Strategy and Improvement Group","0370 000 2288","","DfE-3020","906553","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3022","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person41"
"DfE-3033","","SCS1","Deputy Director","Responsible for: 1. Policy in respect of the National Curriculum Key Stage 2 tests and other statutory assessment arrangements. 2. Working closely with QCDA on delivery of the annual Key Stage 2 tests. 3. Development of the new Year 1 phonics screening check","Department for Education","Department of Education","ESD School Standards Group","0370 000 2288","","DfE-3030","430135","0.83","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3033","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person50"
"DfE-5045","","SCS1","Deputy Director","On secondment","Department for Education","Department of Education","IFD School Resources Group","0370 000 2288","","DfE-5040","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5045","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person123"
"DfE-3063","","SCS1","Deputy Director","Head of Qualifications Delivery Division, with responsibility for 1. Diploma Reform and transition 2. Diploma Awarding 3. Local funding and qualification implementation 4. Wolf Review recommendations on low attainers 5. DfE interests in UK Commission for Education and Skills.","Department for Education","Department of Education","ESD Qualifications Stratefy and Reform Group","0370 000 2288","","DfE-3060","537140","0.7","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3063","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person65"
"DfE-5010","Andrew McCully","SCS2","Director","Academies Delivery Group is responsible for the identification of new Academy projects and managing the transition of those schools to Academy status. That involves: 1. Relationships with Sponsors and brokering new projects with underperforming schools. 2. Developing those projects until they are ready for opening. 3. The identification and conversion of high performing schools to academy status. 4. the mechanism for checking the suitability of new providers in the school system. This role will also provide the point of expertise for contributing to cross-Whitehall work on preventing extremism.","Department for Education","Department of Education","IFD Academies Delivery Group","0370 000 2288","","DfE-5001","398310","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5010","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person99"
"DfE-5021","","SCS1","Deputy Director","Responsible for developing the funding and finance models by which DfE funds academies and free schools and monitoring�DfE's spend.��Responsible for DfE's Framework Contract which academies and free schools use to call off specialist project management and educational professional advice and for developing a data strategy to support the expansion of the academies programme.�DfE policy lead on educational performance in open academies.","Department for Education","Department of Education","IFD Academies Policy and School Organisation Group","0370 000 2288","","DfE-5020","922413","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5021","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person105"
"DfE-2022","","SCS1","Deputy Director","Deputy Director - Families with Multiple Problems division is responsible for the development and delivery of policies to help families overcome complex health - social - economic and behaviour problems.","Department for Education","Department of Education","CYPFD Families Group","0370 000 2288","","DfE-2020","558203","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2022","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person14"
"DfE-2045","","SCS1","Deputy Director","I am currently a member of the team supporting Professor Munro in her national Review of Child Protection. I have been seconded full time into the deputy director role into this team to bring an operational social work perspective to the review as I have 25 years social work experience at all practice and operational levels in local authority child protection social work.","Department for Education","Department of Education","CYPFD Safeguarding Group","0370 000 2288","","DfE-2040","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2045","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person24"
"DfE-2052","","SCS1","Deputy Director","Young People Division: Policy on services for young people�and the joint leadership and national roll-out of the National Citizen Service (with the Office for Civil Society): Its responsibilities also include the delivery of early intervention and improved targeted support to vulnerable young people; MyPlace settings; and increasing VCS participation in delivery of youth services.","Department for Education","Department of Education","CYPFD Supporting Children and Young People Group","0370 000 2288","","DfE-2050","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2052","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person27"
"DfE-5044","","SCS1","Deputy Director","Responsible for�oversight�of and advice to Ministers on�all DfE capital expenditure (including on early years, schools, post-16 education and youth facilities). Sponsor Division for Partnerships for Schools, the NDPB which plays a major role in the delivery of�DfE's capital programmes and in the distribution of funds to local authorities.�Responsibility for�policy on basic need, maintenance and the Building Schools for the Future programme, as well as legislation on school premises, playing fields and�health�& safety issues related to school buildings.� Responsible for the review of DfE capital expenditure and for putting its recommendations into practice.","Department for Education","Department of Education","IFD School Resources Group","0370 000 2288","","DfE-5040","333789","0.75","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5044","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person121"
"DfE-5044","","SCS1","Deputy Director","Responsible for�oversight�of and advice to Ministers on�all DfE capital expenditure (including on early years, schools, post-16 education and youth facilities). Sponsor Division for Partnerships for Schools, the NDPB which plays a major role in the delivery of�DfE's capital programmes and in the distribution of funds to local authorities.�Responsibility for�policy on basic need, maintenance and the Building Schools for the Future programme, as well as legislation on school premises, playing fields and�health�& safety issues related to school buildings.� Responsible for the review of DfE capital expenditure and for putting its recommendations into practice.","Department for Education","Department of Education","IFD School Resources Group","0370 000 2288","","DfE-5040","333789","0.8","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5044","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person122"
"DfE-5033","","SCS1","Deputy Director","Responsible for distinct elements of Free School policy and for taking forward individual proposals in London","Department for Education","Department of Education","IFD Free Schools Group","0370 000 2288","","DfE-5030","799897","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5033","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person113"
"DfE-4080","Lucy Smith","SCS2","Director","Director Strategy and Performance Group - leads the development of the Department�s overall strategy for transforming the education system and improving outcomes for children and young people. The Director is also responsible for establishing the Department�s priorities and driving its performance.","Department for Education","Department of Education","FCSD Strategy and Performance Group","0370 000 2288","","DfE-4001","132819","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4080","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person93"
"DfE-4022","","SCS1","Deputy Director","Head of Strategy and Architecture Unit. Responsible for: Development and implementation of�a sector wide ICT strategy for education skills and children's services and the underpinning enterprise architecture and standards: Design assurance of Departmental/sector business systems and Chair of the Architectural Review Board (ARB). The Secretariat function is provided by Standards and Archtiecture unit. Deputy Chair of the CIO Council for the Education Sector. DfE senior sponsor for the Information Standards Board (ISB) for education skills and children's services, responsible for the defining work programme for data and information standards activities for the Education, Skills and children's Services sector. The Secretariat is provided by the Strategy and Architecture Unit which also directs the ISB's Technical Support Service.","Department for Education","Department of Education","FCSD Chief Information Officer and Property Asset Management Group","0370 000 2288","","DfE-4020","721494","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4022","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person75"
"DfE-3053","","SCS1","Deputy Director","The division leads on policy and delivery �leading the Department�s relationship with the Training and Development Agency for Schools and the National College � in respect of initial teacher training / development of Early Years Professionals / supply of head-teachers / development of new roles such as National Leaders of Education and training for Directors of Children's Services. It has the lead on Teach First / Teaching Leaders / Future Leaders. Also leads on industrial relations issues affecting schools - developing successful on-going engagement with employers / their representative bodies / professional associations / Trades' Unions across the workforce.","Department for Education","Department of Education","ESD Workforce Group","0370 000 2288","","DfE-3050","1104908","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3053","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person59"
"DfE-5016","","SCS1","Deputy Director","Joint Head of the Preventing Extremism Unit. Responsible for establishing and implementing a due diligence system to ensure that people with extremist views are not able to establish or take over schools; ensure that effective regulation, inspection and intervention for maintained, independendent and out of school learning are reviewed and reinforced; ensure that the DfE agenda is reflected appropriately in cross-Government work on preventing extremism; develop satisfactory arrangements to prevent extremists operating in the school workforce;","Department for Education","Department of Education","IFD Academies Delivery Group","0370 000 2288","","DfE-5010","0","0.58","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5016","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person7"
"DfE-5023","","SCS1","Deputy Director","Independent Education and school governance division covers: 1. Regulation of independent schools. 2. Independent school policy. 3. Home education. 4. Boarding schools. 5. School governance.","Department for Education","Department of Education","IFD Academies Policy and School Organisation Group","0370 000 2288","","DfE-5020","817063","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5023","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person106"
"DfE-2060","Olivia McLeod","SCS2","Director","Director of Supporting Delivery Group. Responsible for ensuring an effective strategic relationship between the department and the children�s services sector including: leading policy on the local authority role in children�s services � local accountability, improvement and intervention; managing the analytical programme for Children Young People and Families policy; coordinating activity to support the development of the Big Society - the role of the Voluntary and Community Sector and promoting commissioning and cost-effective practice; managing the department�s interventions in failing children�s services; managing and leading the CYPFD programme, and working with leaders in the sector to ensure effective two-way engagement in policy and delivery.","Department for Education","Department of Education","CYPFD Supporting Delivery Group","0370 000 2288","","DfE-2001","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2060","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person30"
"DfE-3030","Susan Hackman","SCS2","Director","Assessment, performance tables, inspection, standards in English and mathematics; technology strategy; international education strategy; sharing research and best practice; underperforming pupil groups and improving schools above the floor.","Department for Education","Department of Education","ESD School Standards Group","0370 000 2288","","DfE-3001","50191","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3030","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person47"
"DfE-3023","","SCS1","Deputy Director","Education Bill Manager: To advise and support Ministers on the preparation of an education bill that was announced in the Queen's Speech and the Bill's subsequent introduction and passage through Parliament.","Department for Education","Department of Education","ESD Education Strategy and Improvement Group","0370 000 2288","","DfE-3020","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3023","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person42"
"DfE-4070","Carole Willis","SCS2","Director","Director of Research and Analysis. Departmental Chief Scientific Advisor. Directly oversees 4 Divisions responsible for cross-cutting analysis and statisitcal collections, as well as managing Departmental interest in migration policy and increasing�the use of good policy making skills across the Department. This includes analysis of �value for money�, international comparisons, delivering data transparency and reduced data burdens and specialist support on equalities, reducing regulation and sustainability. Carole also leads the wider analytical community across DfE to ensure that sound analysis/evidence informs policy development and delivery.","Department for Education","Department of Education","FCSD Strategic Analysis Research and Policy Impact Group","0370 000 2288","","DfE-4001","399991","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4070","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person89"
"DfE-4023","","SCS1","Deputy Director","Head of Business Solutions Unit. Responsible for delivering ICT Programmes and Projects in CIO Group which include delivery of new applications and systems and ICT enabled business change. The role is accountable for the Information Workplace services and as Chief Knowledge Officer is the Head of Profession for Knowledge and Information Management. The role has a cross government responsibility on the G-Cloud Programme. As Foundation Delivery Partner for Collaboration has responsibility for delivering the first collaboration tools in the G-Cloud and developing the collaboration market.","Department for Education","Department of Education","FCSD Chief Information Officer and Property Asset Management Group","0370 000 2288","","DfE-4020","1193399","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4023","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person76"
"DfE-4012","","SCS1","Deputy Director","Arm's Length Body Reform Division has two principal functions: first it oversees the DfE strategy on Arm's Length Bodies (ALBs) and ensures that the strategy is consistent with the Government-wide reform programme led by Cabinet Office. The Division works with others in the Department and the ALBs to make sure that the reforms to and closures of ALBs are delivered successfully and achieve their objectives of improving accountability and efficiency.� Second the Division provides services such as grant payments on behalf of the DfE teams responsible for managing the relationships with�many DfE ALBs.","Department for Education","Department of Education","FCSD Arms Length Bodies Reform Group","0370 000 2288","","DfE-4010","524113","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4012","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person72"
"DfE-5011","","SCS1","Deputy Director","The Academies Brokering DD post is responsible for: 1. Identifying and agreeing new Academies in place of underperforming schools. 2. Identifying new Academy sponsors and working with existing sponsors to identify new Academy projects. 3. Policy and systems for approving organisations to sponsor Academies and matching sponsors to projects.","Department for Education","Department of Education","IFD Academies Delivery Group","0370 000 2288","","DfE-5010","393633","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5011","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person100"
"DfE-2012","","SCS1","Deputy Director","Responsible for reforming provision for children with special educational needs and disabilities, through the implementation of the Green Paper �Support and aspiration: A new approach to special educational needs and disability","Department for Education","Department of Education","CYPFD Early Years Extended Schools and Special Needs Group","0370 000 2288","","DfE-2010","1031324","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2012","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person9"
"DfE-3025","","SCS1","Deputy Director","Deputy Director in the Education Strategy and Improvement Group: 1. Working with Local Authorities and other partners in selected regions to develop a shared and coherent strategy for school improvement and underperformance. 2. Tackling underperformance by developing a shared professional understanding for improvement in selected regions. 3. Ensuring coherence of school improvement policies and interventions (e.g Free Schools/Academies) across selected regions. 4. Ensuring that resources for school improvement in selected regions achieve maximum impact for money. 5. Ensuring that knowledge of what works in selected regions informs the development of school improvement and underperformance policy.","Department for Education","Department of Education","ESD Education Strategy and Improvement Group","0370 000 2288","","DfE-3020","466221","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3025","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person44"
"DfE-3014","","SCS1","Deputy Director","The Division is responsible for advising Ministers on the reform of the curriculum for 5-16 year olds.","Department for Education","Department of Education","ESD Curriculum and Behaviour Group","0370 000 2288","","DfE-3011","642217","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3014","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person37"
"DfE-5035","","SCS1","Deputy Director","Not available","Department for Education","Department of Education","IFD Free Schools Group","0370 000 2288","","DfE-5030","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5035","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person114"
"DfE-1003","","SCS1","Deputy Director","The Principal Private Secretary to the Secretary of State heads up the Private Office for the Department. Staff in this division provide support to Ministers and the Permanent Secretary ensuring they receive timely and accurate advice and briefing - liaising with officials in the Department to ensure the Ministerial Team's priorities and requirements are delivered - ensuring Ministers are well-prepared for visits / Parliamentary business / meetings and for handling correspondence/queries from members of Parliament and the public. They also play a key role in working with private offices in other Departments to ensure cross-cutting/cross government business is handled effectively.","Department for Education","Department of Education","Private Office","0370 000 2288","","DfE-1001","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-1003","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person4"
"DfE-3060","Stephen Meek","SCS2","Director","Advises on qualifications for 14-19 year olds including A Levels / GCSEs / iGCSEs / Apprenticeships. Oversight of Ofqual / QCDA / the operation of the exam system. Raising participation in education and training among 16-18 year olds including reducing the number of NEETs / information / advice and guidance and financial support. Employer engagement in education.","Department for Education","Department of Education","ESD Qualifications Stratefy and Reform Group","0370 000 2288","","DfE-3001","968160","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3060","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person62"
"DfE-5025","","SCS1","Deputy Director","Provision of education advice to sponsored Academies, schools judged satisfactory by OfSTED converting to Academy status. This includes providing an Education Adviser for each project who produces an education risk assessment, works closely with project leads & sponsors from Ministerial approval of the Statement of Intent through to opening. The Unit provides education advice to operational boards including Academy converters as more schools seek Academy status. Works closely with YPLA, who have responsibility for open academies, and Supporting School Improvement Division. Contributes to development of policy in relation to Academies, Free Schools, University Technology Colleges and Studio Schools.","Department for Education","Department of Education","IFD Academies Policy and School Organisation Group","0370 000 2288","","DfE-5020","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5025","/data/education/2011-03-31/DfE_March-2011-Upload.xls","person108"
