"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","District Auditor","78897","106501","District Auditor","11.69","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts46"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Audit Manager","48287","75104","Audit Manager","60.37","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts47"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Principal Auditor","30495","51958","Principal Auditor","63.78","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts48"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Auditor","18605","34868","Auditor","7.29","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts49"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts50"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","15.26","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts51"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Placement Student","14871","17918","Placement Student","13","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts52"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Senior Audit Manager","72742","81192","Senior Audit Manager","2.91","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts53"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Trainee Auditor","23099","30495","Trainee Auditor","35","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts54"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","District Auditor","78897","106501","District Auditor","10","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts55"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Audit Manager","48287","75104","Audit Manager","35.29","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts56"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Principal Auditor","30495","51958","Principal Auditor","62","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts57"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Auditor","18605","34868","Auditor","4.34","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts58"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","4.2","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts59"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Placement Student","14871","17918","Placement Student","6","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts60"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Senior Audit Manager","72742","81192","Senior Audit Manager","5.6","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts61"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Trainee Auditor","23099","30495","Trainee Auditor","27","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts62"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","District Auditor","78897","106501","District Auditor","9.6","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts63"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Audit Manager","48287","75104","Audit Manager","38","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts64"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Principal Auditor","30495","51958","Principal Auditor","77.87","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts65"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Auditor","18605","34868","Auditor","3.6","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts66"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","0.6","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts67"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","8.5","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts68"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 6","13197","21985","Support Specialist/ Secretary/ Administrator","1","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts69"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Placement Student","14871","17918","Placement Student","5","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts70"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Senior Audit Manager","72742","81192","Senior Audit Manager","2.9","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts71"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Trainee Auditor","23099","30495","Trainee Auditor","18","Operational delivery","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts72"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","3","Planning","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts73"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2","Planning","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts74"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 1","71072","106501","Head of Function","3","Information Technology","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts75"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","6.8","Information Technology","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts76"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","21.74","Information Technology","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts77"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","30.74","Information Technology","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts78"
"Department for Communities and Local Government","Audit Commission","Business Information Services","36358","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","9.37","Information Technology","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts79"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","1.8","Law","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts80"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1","Law","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts81"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","1","Law","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts82"
"Department for Communities and Local Government","Audit Commission","Legal","57683","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","1","Law","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts83"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 1","71072","106501","Head of Function","4","Finance","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts84"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","6.6","Finance","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts85"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","11.44","Finance","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts86"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","8.67","Finance","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts87"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","11.23","Finance","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts88"
"Department for Communities and Local Government","Audit Commission","Finance & Planning","80392","Finance Apprentice","10169","12586","Finance Apprentice","1","Finance","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts89"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 1","71072","106501","Head of Function","4","Human Resources","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts90"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2.9","Human Resources","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts91"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","4","Human Resources","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts92"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","8.03","Human Resources","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts93"
"Department for Communities and Local Government","Audit Commission","Human Resources","43346","Functional Level 5","18605","30495","Support Specialist/ Secretary/ Administrator","13","Human Resources","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts94"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 1","71072","106501","Head of Function","1","Communications","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts95"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","1","Communications","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts96"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","5.85","Communications","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts97"
"Department for Communities and Local Government","Audit Commission","Communications Management","71273","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","3.6","Communications","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts98"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 1","71072","106501","Head of Function","1","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts99"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts100"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","3.91","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts101"
"Department for Communities and Local Government","Audit Commission","Health","71273","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2.4","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts102"
"Department for Communities and Local Government","Audit Commission","Analysis","42711","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2","Statisticians","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts103"
"Department for Communities and Local Government","Audit Commission","Analysis","42711","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","4.56","Statisticians","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts104"
"Department for Communities and Local Government","Audit Commission","Analysis","42711","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","0.6","Statisticians","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts105"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 1","71072","106501","Head of Function","2","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts106"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2.9","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts107"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","1","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts108"
"Department for Communities and Local Government","Audit Commission","Policy","74970","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2.5","Policy","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts109"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 1","71072","106501","Head of Function","1","Social Research","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts110"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 2","50735","76725","Snr Mgr/Snr Functional Specialist","3","Social Research","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts111"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 3","33928","57925","Functional Mgr/Functional Specialist","2","Social Research","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts112"
"Department for Communities and Local Government","Audit Commission","Research","88837","Functional Level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","1","Social Research","/data/audit-commission/2012-03-31/310312-Audit-Commission-Organogram.xls","juniorPosts113"
