"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Audit Commission","Audit Practice","70628","Head of Audit","99449","113229","Head of Audit","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts31"
"Department for Communities and Local Government","Audit Commission","Audit Practice","70628","Performance Specialist","33928","81192","Performance Specialist","2","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts32"
"Department for Communities and Local Government","Audit Commission","Audit Practice","70628","Senior Audit Manager","72742","81192","Senior Audit Manager","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts33"
"Department for Communities and Local Government","Audit Commission","Audit Practice","70628","Trainee Auditor","23099","30495","Trainee Auditor","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts34"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","District Auditor","78897","106501","District Auditor","9.69","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts35"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Audit Manager","48287","75104","Audit Manager","43.72","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts36"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Principal Auditor","30495","51958","Principal Auditor","54.5","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts37"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Auditor","18355","34868","Auditor","5.69","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts38"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","12.8","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts39"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Performance Specialist","33928","81192","Performance Specialist","2.5","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts40"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Performance Manager","54411","75104","Performance Manager","1.91","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts41"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Placement Student","14871","17918","Placement Student","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts42"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Senior Audit Manager","72742","81192","Senior Audit Manager","2.91","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts43"
"Department for Communities and Local Government","Audit Commission","Audit Practice","13693","Trainee Auditor","23099","30495","Trainee Auditor","28.91","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts44"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","District Auditor","78897","106501","District Auditor","9","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts45"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Audit Manager","48287","75104","Audit Manager","33.84","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts46"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Principal Auditor","30495","51958","Principal Auditor","40.98","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts47"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Auditor","18355","34868","Auditor","3","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts48"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Functional Level 1","71072","106501","Head of Function","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts49"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","3","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts50"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Performance Specialist","33928","81192","Performance Specialist","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts51"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Performance Manager","54411","75104","Performance Manager","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts52"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Placement Student","14871","17918","Placement Student","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts53"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Senior Audit Manager","72742","81192","Senior Audit Manager","4.6","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts54"
"Department for Communities and Local Government","Audit Commission","Audit Practice","33732","Trainee Auditor","23099","30495","Trainee Auditor","26","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts55"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","District Auditor","78897","106501","District Auditor","9.61","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts56"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Audit Manager","48287","75104","Audit Manager","51.34","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts57"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Principal Auditor","30495","51958","Principal Auditor","73.99","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts58"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Auditor","18355","34868","Auditor","5.24","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts59"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Comprehensive Area Assessment Lead","78897","106501","Comprehensive Area Assessment Lead","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts60"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","6.82","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts61"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Performance Specialist","33928","81192","Performance Specialist","4","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts62"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Placement Student","14871","17918","Placement Student","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts63"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Senior Audit Manager","72742","81192","Senior Audit Manager","2.9","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts64"
"Department for Communities and Local Government","Audit Commission","Audit Practice","24126","Trainee Auditor","23099","30495","Trainee Auditor","38","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts65"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","District Auditor","78897","106501","District Auditor","8.9","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts66"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Audit Manager","48287","75104","Audit Manager","3.38","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts67"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Principal Auditor","30495","51958","Principal Auditor","67.29","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts68"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Auditor","18355","34868","Auditor","3.6","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts69"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","3.7","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts70"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Performance Specialist","33928","81192","Performance Specialist","5","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts71"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Performance Manager","54411","75104","Performance Manager","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts72"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Senior Audit Manager","72742","81192","Senior Audit Manager","3.86","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts73"
"Department for Communities and Local Government","Audit Commission","Audit Practice","99396","Trainee Auditor","23099","30495","Trainee Auditor","23","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts74"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","District Auditor","78897","106501","District Auditor","11","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts75"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Audit Manager","48287","75104","Audit Manager","30.06","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts76"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Principal Auditor","30495","51958","Principal Auditor","29.63","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts77"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Auditor","18355","34868","Auditor","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts78"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","4.6","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts79"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Senior Audit Manager","72742","81192","Senior Audit Manager","2","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts80"
"Department for Communities and Local Government","Audit Commission","Audit Practice","62684","Trainee Auditor","23099","30495","Trainee Auditor","2","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts81"
"Department for Communities and Local Government","Audit Commission","Audit Practice","77775","Functional level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts82"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","District Auditor","78897","106501","District Auditor","4.6","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts83"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Audit Manager","48287","75104","Audit Manager","18.01","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts84"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Principal Auditor","30495","51958","Principal Auditor","20.62","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts85"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Auditor","18355","34868","Auditor","1.8","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts86"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional level 2","50735","76725","Snr Mgr/Snr Functional Specialist","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts87"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional level 3","33928","57925","Functional Mgr/Functional Specialist","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts88"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","7.36","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts89"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts90"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Functional level 6","12947","21985","Support Assistant/Receptionist/Post Room Assistant","5","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts91"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Performance Specialist","33928","81192","Performance Specialist","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts92"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Performance Manager","54411","75104","Performance Manager","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts93"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Senior Audit Manager","72742","81192","Senior Audit Manager","1.76","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts94"
"Department for Communities and Local Government","Audit Commission","Audit Practice","54294","Trainee Auditor","23099","30495","Trainee Auditor","17.6","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts95"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional Level 1","71072","106501","Head of Function","1","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts96"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional level 3","33928","57925","Functional Mgr/Functional Specialist","3","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts97"
"Department for Communities and Local Government","Audit Commission","Chief Executive/Chairman","37224","Functional level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","2","Operational Delivery","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts98"
"Department for Communities and Local Government","Audit Commission","Corporate Services","57683","Functional level 2","50735","76725","Snr Mgr/Snr Functional Specialist","2","Law","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts99"
"Department for Communities and Local Government","Audit Commission","Corporate Services","57683","Functional level 3","33928","57925","Functional Mgr/Functional Specialist","1","Law","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts100"
"Department for Communities and Local Government","Audit Commission","Corporate Services","57683","Functional level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","1","Law","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts101"
"Department for Communities and Local Government","Audit Commission","Corporate Services","57683","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","1","Law","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts102"
"Department for Communities and Local Government","Audit Commission","Corporate Services","36358","Functional Level 1","71072","106501","Head of Function","5","Information Technology","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts103"
"Department for Communities and Local Government","Audit Commission","Corporate Services","36358","Functional level 2","50735","76725","Snr Mgr/Snr Functional Specialist","12","Information Technology","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts104"
"Department for Communities and Local Government","Audit Commission","Corporate Services","36358","Functional level 3","33928","57925","Functional Mgr/Functional Specialist","31.04","Information Technology","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts105"
"Department for Communities and Local Government","Audit Commission","Corporate Services","36358","Functional level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","46.23","Information Technology","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts106"
"Department for Communities and Local Government","Audit Commission","Corporate Services","36358","Functional Level 5","18355","30495","Support Specialist/ Secretary/ Administrator","12.1","Information Technology","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts107"
"Department for Communities and Local Government","Audit Commission","Corporate Services","80392","Functional Level 1","71072","106501","Head of Function","4.89","Finance","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts108"
"Department for Communities and Local Government","Audit Commission","Corporate Services","80392","Functional level 2","50735","76725","Snr Mgr/Snr Functional Specialist","7.8","Finance","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts109"
"Department for Communities and Local Government","Audit Commission","Corporate Services","80392","Functional level 3","33928","57925","Functional Mgr/Functional Specialist","17.65","Finance","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts110"
"Department for Communities and Local Government","Audit Commission","Corporate Services","80392","Functional level 4","22545","41416","Advisor/Team Leader/Directors Secretary/PA","11.67","Finance","/data/audit-commission/2011-03-31/Audit-Commission---Staff-and-Salary-Data-FINAL---March-2011.xls","juniorPosts111"
