"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Business Innovation and Skills","Medical Research Council","MRC Toxicology Unit","1040565","NHS ENGL*","nhs-engl","nhs-engl","Clinical Scientist - Band NHS","1","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts12"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 2","band-2","band-2","Operations - Senior Manager - Band 2","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts13"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 3","35000","45000","Operations - Senior Manager - Band 3","5.8","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts14"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 4","25000","35000","Operations - Officer - Band 4","5.67","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts15"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 5","20000","30000","Operations - Officer - Band 5","8.56","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts16"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 6","15000","20000","Operations - Assistant - Band 6","5.43","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts17"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 2","band-2","band-2","Scientist - Band 2","1","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts18"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 3","35000","45000","Scientist - Band 3","4","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts19"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 4","25000","35000","Scientist - Band 4","6","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts20"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 5","20000","30000","Scientist - Band 5","14.5","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts21"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 6","15000","20000","Scientist - Band 6","11","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts22"
"Department for Business Innovation and Skills","Medical Research Council","Cambridge Centre","1038881","BAND 7","10000","15000","Scientist - Band 7","16.45","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts23"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 3","35000","45000","Operations - Senior Manager - Band 3","0.78","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts24"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 4","25000","35000","Operations - Officer - Band 4","5","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts25"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 5","20000","30000","Operations - Officer - Band 5","6","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts26"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 6","15000","20000","Operations - Assistant - Band 6","4.61","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts27"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 1","band-1","band-1","Scientist - Band 1","10.07","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts28"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 2","band-2","band-2","Scientist - Band 2","39.21","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts29"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 3","35000","45000","Scientist - Band 3","40.46","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts30"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 4","25000","35000","Scientist - Band 4","193.26","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts31"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 5","20000","30000","Scientist - Band 5","18.24","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts32"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 6","15000","20000","Scientist - Band 6","34.84","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts33"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 7","10000","15000","Scientist - Band 7","7.93","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts34"
"Department for Business Innovation and Skills","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","EURO","euro","euro","Scientist - Euro","3","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts35"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 3","35000","45000","Operations - Senior Manager - Band 3","0.92","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts36"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 4","25000","35000","Operations - Officer - Band 4","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts37"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 5","20000","30000","Operations - Officer - Band 5","3.69","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts38"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 6","15000","20000","Operations - Assistant - Band 6","2.08","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts39"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 2","band-2","band-2","Scientist - Band 2","3","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts40"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 3","35000","45000","Scientist - Band 3","12","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts41"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 4","25000","35000","Scientist - Band 4","19","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts42"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 5","20000","30000","Scientist - Band 5","8.64","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts43"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 6","15000","20000","Scientist - Band 6","11.67","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts44"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","BAND 7","10000","15000","Scientist - Band 7","0.6","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts45"
"Department for Business Innovation and Skills","Medical Research Council","MRC Epidemiology Unit","1039174","NHS ENGL*","nhs-engl","nhs-engl","Scientist - Euro","5","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts46"
"Department for Business Innovation and Skills","Medical Research Council","MRC Biostatistics Unit (BSU)","1038777","BAND 3","35000","45000","Operations - Senior Manager - Band 3","2","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts47"
"Department for Business Innovation and Skills","Medical Research Council","MRC Biostatistics Unit (BSU)","1038777","BAND 5","20000","30000","Operations - Officer - Band 5","1.76","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts48"
"Department for Business Innovation and Skills","Medical Research Council","MRC Biostatistics Unit (BSU)","1038777","BAND 2","band-2","band-2","Scientist - Band 2","8.8","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts49"
"Department for Business Innovation and Skills","Medical Research Council","MRC Biostatistics Unit (BSU)","1038777","BAND 3","35000","45000","Scientist - Band 3","13.6","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts50"
"Department for Business Innovation and Skills","Medical Research Council","MRC Biostatistics Unit (BSU)","1038777","BAND 4","25000","35000","Scientist - Band 4","15.24","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts51"
"Department for Business Innovation and Skills","Medical Research Council","MRC Biostatistics Unit (BSU)","1038777","EURO","euro","euro","Scientist - Euro","1","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts52"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 3","35000","45000","Operations - Senior Manager - Band 3","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts53"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 5","20000","30000","Operations - Officer - Band 5","2.56","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts54"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 6","15000","20000","Operations - Assistant - Band 6","3.69","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts55"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 3","35000","45000","Scientist - Band 3","10","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts56"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 4","25000","35000","Scientist - Band 4","15.78","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts57"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 5","20000","30000","Scientist - Band 5","4.63","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts58"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 6","15000","20000","Scientist - Band 6","2.83","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts59"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","BAND 7","10000","15000","Scientist - Band 7","3.08","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts60"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","EURO","euro","euro","Scientist - Euro","1","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts61"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cancer Cell Unit (CCU)","1038875","NHS ENGL*","nhs-engl","nhs-engl","Clinical Scientist - Band NHS","2","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts62"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 3","35000","45000","Operations - Senior Manager - Band 3","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts63"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 5","20000","30000","Operations - Officer - Band 5","2","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts64"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 6","15000","20000","Operations - Assistant - Band 6","2","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts65"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 2","band-2","band-2","Scientist - Band 2","6","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts66"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 3","35000","45000","Scientist - Band 3","5","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts67"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 4","25000","35000","Scientist - Band 4","30","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts68"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","BAND 5","20000","30000","Scientist - Band 5","3","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts69"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mitochondrial Biology Unit (MBU)","1044117","EURO","euro","euro","Scientist - Euro","1","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts70"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 3","35000","45000","Operations - Senior Manager - Band 3","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts71"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 4","25000","35000","Operations - Officer - Band 4","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts72"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 5","20000","30000","Operations - Officer - Band 5","3.81","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts73"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 6","15000","20000","Operations - Assistant - Band 6","4.88","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts74"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 1","band-1","band-1","Scientist - Band 1","1.5","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts75"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 2","band-2","band-2","Scientist - Band 2","8","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts76"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 3","35000","45000","Scientist - Band 3","13","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts77"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 4","25000","35000","Scientist - Band 4","33.21","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts78"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 5","20000","30000","Scientist - Band 5","13.22","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts79"
"Department for Business Innovation and Skills","Medical Research Council","MRC Cognition and Brain Sciences Unit (CBSU)","1038791","BAND 7","10000","15000","Scientist - Band 7","2","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts80"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 2","band-2","band-2","Operations - Senior Manager - Band 2","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts81"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 3","35000","45000","Operations - Senior Manager - Band 3","3.89","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts82"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 4","25000","35000","Operations - Officer - Band 4","0.6","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts83"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 5","20000","30000","Operations - Officer - Band 5","9.68","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts84"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 6","15000","20000","Operations - Assistant - Band 6","1.32","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts85"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 2","band-2","band-2","Scientist - Band 2","2.6","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts86"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 3","35000","45000","Scientist - Band 3","9.8","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts87"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 4","25000","35000","Scientist - Band 4","28.08","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts88"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 5","20000","30000","Scientist - Band 5","35.59","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts89"
"Department for Business Innovation and Skills","Medical Research Council","MRC Collaborative Centre for Human Nutrition Research (HNR)","1039390","BAND 6","15000","20000","Scientist - Band 6","21.81","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts90"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 2","band-2","band-2","Operations - Senior Manager - Band 2","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts91"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 3","35000","45000","Operations - Senior Manager - Band 3","2","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts92"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 4","25000","35000","Operations - Officer - Band 4","4","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts93"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 5","20000","30000","Operations - Officer - Band 5","0.83","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts94"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 6","15000","20000","Operations - Assistant - Band 6","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts95"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 2","band-2","band-2","Scientist - Band 2","14","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts96"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 3","35000","45000","Scientist - Band 3","27.5","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts97"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 4","25000","35000","Scientist - Band 4","64.58","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts98"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 5","20000","30000","Scientist - Band 5","25.53","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts99"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 6","15000","20000","Scientist - Band 6","7","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts100"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","BAND 7","10000","15000","Scientist - Band 7","1.69","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts101"
"Department for Business Innovation and Skills","Medical Research Council","MRC Clinical Sciences Centre (CSC)","1038961","NHS ENGL*","nhs-engl","nhs-engl","Clinical Scientist - Band NHS","3.8","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts102"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 2","band-2","band-2","Operations - Senior Manager - Band 2","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts103"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 3","35000","45000","Operations - Senior Manager - Band 3","1","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts104"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 4","25000","35000","Operations - Officer - Band 4","1.5","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts105"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 5","20000","30000","Operations - Officer - Band 5","0.86","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts106"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 6","15000","20000","Operations - Assistant - Band 6","1.97","Operational delivery","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts107"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 2","band-2","band-2","Scientist - Band 2","6","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts108"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 3","35000","45000","Scientist - Band 3","7","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts109"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 4","25000","35000","Scientist - Band 4","28.47","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts110"
"Department for Business Innovation and Skills","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 5","20000","30000","Scientist - Band 5","22.56","Science and Engineering","/data/headoffice/2011-09-30/MRC-Organograms-v0.4-upload.xls","juniorPosts111"
