"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","source_file","source_line"
"Department for Communities and Local Government","Planning Inspectorate","Development Plans, Policy and Quality","PINS02","SEO","36653","40659","Planning Officer","1","Planning","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts26"
"Department for Communities and Local Government","Planning Inspectorate","Development Plans, Policy and Quality","PINS02","PO","23686","25589","Secretary","2.04","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts27"
"Department for Communities and Local Government","Planning Inspectorate","Development Plans, Policy and Quality","PINS02","HEO","29539","32406","Section Manager","3","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts28"
"Department for Communities and Local Government","Planning Inspectorate","Development Plans, Policy and Quality","PINS02","SEO","36653","40659","Section Manager","3","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts29"
"Department for Communities and Local Government","Planning Inspectorate","Development Plans, Policy and Quality","PINS02","EO","23686","25589","Team Manager","17.49","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts30"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AA","16199","17198","Administrator","2.54","Other","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts31"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Administrator","3.54","Other","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts32"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Charting Manager","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts33"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","Charting Manager","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts34"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Chart Officer","11.96","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts35"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AA","16199","17198","Charting Support Officer","4","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts36"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Charting Team Manager","4.79","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts37"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Contract Officer","2","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts38"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Contract Officer","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts39"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Customer Service Manager","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts40"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","Customer Service Manager","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts41"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Customer Services Officer","6.39","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts42"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Customer Services Officer","5","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts43"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Estates Officer","1","Property and Asset Management","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts44"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Estates Manager","1","Property and Asset Management","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts45"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Finance Manager","3.82","Finance","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts46"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","Finance Manager","1","Finance","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts47"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Finance Officer","5.52","Finance","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts48"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Finance Support Officer","4.16","Finance","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts49"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","Grade 7","48647","55618","Head of Branch","5","Finance","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts50"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","HR Manager","3.95","Human resources","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts51"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","HR Manager","1","Human resources","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts52"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","HR Officer","5.46","Human resources","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts53"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","HR support officer","7.65","Human resources","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts54"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","IT Manager","10.19","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts55"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","IT Manager","4","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts56"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","IT Officer","27.57","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts57"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","IT Support Officer","1","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts58"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Not in post","1","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts59"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Not in post","1","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts60"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","Grade 6","57500","68293","Operational Manager","1","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts61"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","Grade 6","57500","68293","Operational Manager","1","Human resources","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts62"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","Programme Manager","1","Procurement","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts63"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Procurement Officer","2","Procurement","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts64"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","PA","19042","20512","Secretary","1","Other","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts65"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Section Manager","5.81","Other","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts66"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","Section Manager","2","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts67"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Statistical Manager","3","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts68"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","SEO","36653","40659","Statistical Manager","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts69"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Statistical Officer","5","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts70"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","AO","19042","20512","Statistical Support Officer","2","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts71"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","EO","23686","25589","Team Manager","6.11","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts72"
"Department for Communities and Local Government","Planning Inspectorate","Finance, Resource and Business Planning","PINS03","HEO","29539","32406","Web Manager","1","Information Technology","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts73"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","AA","16199","17198","Administrator","5","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts74"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","AO","19042","20512","Chart Officer","7.92","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts75"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","EO","23686","25589","Not in post","0.49","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts76"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","HPI","39149","47501","Planning Inspector","3.75","Planning","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts77"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","SHPI","50557","60670","Senior Planning Inspector","7.8","Planning","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts78"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","PHPI","65416","71957","Principal Planning Inspector","1","Planning","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts79"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","HPO","29539","32406","Planning Officer","1","Planning","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts80"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","HEO","29539","32406","Section Manager","2","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts81"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","SEO","36653","40659","Section Manager","1","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts82"
"Department for Communities and Local Government","Planning Inspectorate","Wales","PINS05","EO","23686","25589","Team Manager","4","Operational delivery","/data/communities/2011-09-30/Copy-of-government-staff-and-salary-data-blank-template---October-2011.xls","juniorPosts83"
