,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
62,Department of Health,NHS Blood & Transplant,Diagnostic & Therapeutic Services Directorate,12666181,5,21388,33481,Operational Officer,57.08,Operational Delivery
63,Department of Health,NHS Blood & Transplant,Diagnostic & Therapeutic Services Directorate,12666181,4,18838,26419,Operational Support Officer,102.98,Operational Delivery
64,Department of Health,NHS Blood & Transplant,Diagnostic & Therapeutic Services Directorate,12666181,3,16271,23344,Operational Support Officer,75.06,Operational Delivery
65,Department of Health,NHS Blood & Transplant,Diagnostic & Therapeutic Services Directorate,12666181,2,14294,21501,Operational Support Officer,2.91,Operational Delivery
66,Department of Health,NHS Blood & Transplant,Diagnostic & Therapeutic Services Directorate,12666181,1,14294,18360,Operational Support Officer,2.85,Operational Delivery
67,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,8d,65922,87897,Senior Operational Manager,3.8,Operational Delivery
68,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,8c,54998,74084,Senior Operational Manager,8.17,Operational Delivery
69,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,8b,45707,62783,Senior Operational Manager,16.35,Operational Delivery
70,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,8a,39239,53367,Senior Operational Manager,24.09,Operational Delivery
71,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,7,30764,46837,Operational Manager,52.14,Operational Delivery
72,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,6,25783,40809,Operational Officer,27.42,Operational Delivery
73,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,5,21388,33481,Operational Officer,17.1,Operational Delivery
74,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,4,18838,26419,Operational Support Officer,45.42,Operational Delivery
75,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,3,16271,23344,Operational Support Officer,2.93,Operational Delivery
76,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,2,14294,21501,Operational Support Officer,2.03,Operational Delivery
77,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,YM 0 - 8,75249,103613,Consultant,38.15,Medicine
78,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,MN25,31301,49877,Medical Staff,6.0,Medicine
79,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,MC46,37176,71487,Medical Staff,10.81,Medicine
80,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,MC02,70086,84742,Medical Staff,2.53,Medicine
81,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,MC41,52122,87959,Medical Staff,3.0,Medicine
82,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,ME21,51172,53334,Medical Staff,3.32,Medicine
83,Department of Health,NHS Blood & Transplant,Clinical Directorate,5790702,MH03,34441,50758,Medical Staff,0.7,Medicine
84,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,8c,54998,74084,Senior Operational Manager,6.0,Operational Delivery
85,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,8b,45707,62783,Senior Operational Manager,13.08,Programme and Project Management (PPM)
86,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,8a,39239,53367,Senior IT Manager,17.81,Programme and Project Management (PPM)
87,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,7,30764,46837,IT Manager,53.02,Information Technology
88,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,6,25783,40809,IT Officer,19.65,Information Technology
89,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,5,21388,33481,IT Officer,29.46,Information Technology
90,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,4,18838,26419,IT Support Officer,12.0,Information Technology
91,Department of Health,NHS Blood & Transplant,Business Transformation Services Directorate,10155665,3,16271,23344,IT Support Officer,0.98,Information Technology
