,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
24,"Department for Culture, Media and Sport",Wallace Collection,Development & Marketing Department,422,H,20535,25501,Events Officer,2.0,Communications
25,"Department for Culture, Media and Sport",Wallace Collection,Development & Marketing Department,422,J,17852,20388,Development & Marketing Assistant,1.0,Communications
26,"Department for Culture, Media and Sport",Wallace Collection,Development & Marketing Department,422,K,15715,18528,Front of House Assistant,9.7,Communications
27,"Department for Culture, Media and Sport",Wallace Collection,Director,595,F,26260,31999,Development Manager,0.4,Communications
28,"Department for Culture, Media and Sport",Wallace Collection,Director,595,H,20535,25501,Development Officer,1.0,Communications
29,"Department for Culture, Media and Sport",Wallace Collection,Director's Office,595,G,20535,27269,Director's Assistant,1.0,Finance
30,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,C,28500,44999,Head of Security,1.0,Finance
31,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,C,28500,44999,Head of Facilities,1.0,Finance
32,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,E,32000,38999,Personnel Manager,1.0,Finance
33,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,E,32000,38999,Project Manager,1.0,Finance
34,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,J,17852,20388,Project Assistant,1.0,Finance
35,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,F,26260,31999,Security Staff Manager,1.0,Finance
36,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,F,26260,31999,Gallery Team Manager,1.0,Finance
37,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,G,20535,27269,Gallery Supervisor,1.0,Finance
38,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,G,20535,27269,Finance & Payroll Officer,1.0,Finance
39,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,H,20535,25501,Accounts Assistant,1.0,Finance
40,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,H,20535,25501,Facilities & IT Officer,0.8,Finance
41,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,G,20535,27269,Security Supervisors,4.0,Finance
42,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,I,18441,22414,Security Team Members,8.0,Finance
43,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,J,17852,20388,HR Assistant,0.6,Finance
44,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,J,17852,20388,Facilities Assistant,1.0,Finance
45,"Department for Culture, Media and Sport",Wallace Collection,Finance & Operations Department,649,K,15715,18528,Gallery Team Members,26.75,Finance
