,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
64,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,G7,45299,61976,Not In Post,0.8,Operational Research
65,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,G7,45299,61976,Policy Manager,1.0,Policy
66,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,G6,57075,75035,Programme Manager,1.0,Policy
67,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,G7,45299,61976,Policy Manager,3.0,Policy
68,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,G7,45299,61976,Programme Manager,1.0,Programme and Project Management (PPM)
69,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,G7,45299,61976,Senior Economist,1.7,Economics
70,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,FS,29992,41546,Statistician,2.7,Statisticians
71,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,FS,29992,41546,Economist,1.0,Economics
72,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,FS,29992,41546,Policy Adviser,2.0,Policy
73,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,EO,21438,30275,Statistician,1.0,Statisticians
74,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,HEO,26492,37316,Policy Manager,1.0,Policy
75,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,SEO,33675,45769,Operational Researcher,1.0,Operational Research
76,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,SEO,33675,45769,Policy Adviser,2.0,Policy
77,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,FS,29992,41546,Policy Adviser,1.0,Policy
78,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-023,G7,45299,61976,Operational Researcher,1.0,Operational Research
79,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,EO,21438,30275,Executive Assistant,0.5,Operational Delivery
80,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-024,EO,21438,30275,Policy Support Officer,1.0,Policy
81,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,G6,57075,75035,Senior Project Officer,1.0,Policy
82,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,G6,57075,75035,Policy Manager,1.0,Policy
83,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,G7,45299,61976,Project Manager,1.0,Policy
84,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,G7,45299,61976,Not In Post,1.0,Policy
85,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,G7,45299,61976,Policy Manager,2.0,Policy
86,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,FS,29992,41546,Policy Support Officer,2.0,Policy
87,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,SEO,33675,45769,Policy Manager,2.0,Policy
88,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,HEO,26492,37316,Project Support Officer,1.0,Policy
89,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,EO,21438,30275,Policy Support Officer,0.8,Policy
90,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-086,EO,21438,30275,Executive Assistant,1.0,Policy
91,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-087,G6,57075,75035,Policy Manager,1.0,Policy
92,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-087,G7,45299,61976,Policy Manager,1.0,Policy
93,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,G6,57075,75035,Senior Policy Manager,1.0,Policy
94,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,G7,45299,61976,Policy Manager,4.53,Policy
95,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,FS,29992,41546,Policy Manager,1.0,Policy
96,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,FS,29992,41546,Not In Post,1.0,Policy
97,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,SEO,33675,45769,Assistant Policy Manager,1.0,Policy
98,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,HEO,26492,37316,Assistant Policy Manager,1.0,Policy
99,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,EO,21438,30275,Project Support Officer,2.0,Policy
100,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-082,EO,21438,30275,Executive Assistant,0.5,Operational Delivery
101,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,G6,57075,75035,Senior Policy Adviser,1.0,Policy
102,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,G6,57075,75035,Senior Project Manager,1.6,Policy
103,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,G7,45299,61976,Senior Project Manager,3.2,Policy
104,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,SEO,33675,45769,Policy Manager,2.0,Policy
105,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,SEO,33675,45769,Project Manager,0.68,Policy
106,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,EO,21438,30275,Policy Support Officer,1.0,Policy
107,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,EO,21438,30275,Policy Support Officer,0.65,Policy
108,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,AO,17209,23567,Project Support Officer,1.0,Policy
109,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-080,FS,29992,41546,Project Support Officer,1.0,Policy
110,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-076,SEO,33675,45769,Project Support Officer,1.0,Policy
111,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-025,G7,45299,61976,Project Manager,1.0,Policy
112,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-025,EO,21438,30275,Executive Assistant,1.0,Policy
113,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,G7,45299,61976,Policy Manager,5.0,Policy
114,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,FS,29992,41546,Policy Adviser,2.0,Policy
115,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,SEO,33675,45769,Policy Manager,3.0,Policy
116,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,EO,21438,30275,Executive Assistant,1.0,Policy
117,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,EO,21438,30275,Policy Support Officer,1.0,Policy
118,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,AO,17209,23567,Programme Support Officer,0.9,Policy
119,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,HEO,26492,37316,Policy Support Officer,1.0,Policy
120,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-212,HEO,26492,37316,Programme Manager,1.0,Policy
121,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-090,G7,45299,61976,Policy Manager,0.8,Policy
122,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-090,EO,21438,30275,Policy Support Officer,1.0,Policy
123,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-083,G7,45299,61976,Policy Manager,1.0,Policy
124,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-083,EO,21438,30275,Policy Support Officer,1.0,Policy
125,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-091,G7,45299,61976,Policy Manager,1.0,Policy
126,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-091,EO,21438,30275,Policy Support Officer,1.0,Policy
127,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-089,G7,45299,61976,Policy Manager,1.0,Policy
128,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-089,EO,21438,30275,Policy Support Officer,1.0,Policy
129,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-081,EO,21438,30275,Executive Assistant,1.0,Operational Delivery
130,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-074,G6,57075,75035,Project Manager,0.5,Policy
131,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-074,G7,45299,61976,Senior Policy Adviser,2.7,Policy
132,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-074,SEO,33675,45769,Communications Manager,1.0,Communications
133,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-074,HEO,26492,37316,Policy Support Officer,1.0,Policy
134,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-074,HEO,26492,37316,Policy Support Officer,2.0,Policy
135,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-074,EO,21438,30275,Business Support Officer,1.0,Operational Delivery
136,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,G7,45299,61976,Senior Policy Adviser,3.4,Policy
137,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,SEO,33675,45769,Policy Manager,1.0,Policy
138,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,HEO,26492,37316,Policy Manager,3.0,Policy
139,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,EO,21438,30275,Policy Support Officer,2.0,Policy
140,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-085,G6,57075,75035,Programme Manager,0.8,Policy
141,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-085,G7,45299,61976,Senior Project Manager,3.0,Policy
142,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-085,SEO,33675,45769,Policy Manager,4.0,Policy
143,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,G6,57075,75035,Senior Policy Manager,2.0,Policy
144,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,SEO,33675,45769,Policy Manager,1.0,Policy
145,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,EO,21438,30275,Executive Assistant,1.0,Operational Delivery
146,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-079,SEO,33675,45769,Not In Post,1.0,Policy
147,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,G7,45299,61976,Senior Operational Manager,1.0,Operational Delivery
148,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,G7,45299,61976,Senior Project Manager,1.0,Operational Delivery
149,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,SEO,33675,45769,Resource Manager,2.0,Operational Delivery
150,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,HEO,26492,37316,Operations Support Officer,1.0,Operational Delivery
151,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,HEO,26492,37316,Business Manager,1.0,Operational Delivery
152,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,EO,21438,30275,Business Support Officer,4.0,Operational Delivery
153,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-003,AO,17209,23567,Admin support,2.0,Operational Delivery
154,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-022,HEO,26492,37316,Business Manager,1.0,Policy
155,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-022,EO,21438,30275,Executive Assistant,1.0,Policy
156,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-085,HEO,26492,37316,Policy Manager,2.0,Policy
157,Department of Health,Department of Health,Social Care Local Government & Care Partnerships,SC-085,EO,21438,30275,Executive Assistant,1.53,Policy
158,Department of Health,Department of Health,Information and Group Operations,GOA-059,G7,45299,61976,Programme Support Officer,6.0,Programme and Project Management (PPM)
159,Department of Health,Department of Health,Information and Group Operations,GOA-059,SEO,33675,45769,Analyst,1.0,Programme and Project Management (PPM)
160,Department of Health,Department of Health,Information and Group Operations,GOA-059,SEO,33675,45769,"Budget, Funding etc Manager",1.0,Programme and Project Management (PPM)
161,Department of Health,Department of Health,Information and Group Operations,GOA-059,SEO,33675,45769,Programme Support Officer,4.0,Programme and Project Management (PPM)
162,Department of Health,Department of Health,Information and Group Operations,GOA-059,SEO,33675,45769,Project Support Officer,1.0,Programme and Project Management (PPM)
163,Department of Health,Department of Health,Information and Group Operations,GOA-059,HEO,26492,37316,Programme Support Officer,4.0,Programme and Project Management (PPM)
164,Department of Health,Department of Health,Information and Group Operations,GOA-059,EO,21438,30275,Programme Support Officer,5.0,Programme and Project Management (PPM)
165,Department of Health,Department of Health,Information and Group Operations,CDD037,SEO,33675,45769,Programme Support Officer,1.0,Programme and Project Management (PPM)
166,Department of Health,Department of Health,Information and Group Operations,CDD037,HEO,26492,37316,Programme Support Officer,2.0,Programme and Project Management (PPM)
167,Department of Health,Department of Health,Information and Group Operations,CDD037,HEO,26492,37316,Business Support Officer,1.0,Programme and Project Management (PPM)
168,Department of Health,Department of Health,Information and Group Operations,CDD037,G7,45299,61976,Programme Manager,1.0,Programme and Project Management (PPM)
169,Department of Health,Department of Health,Information and Group Operations,CDD037,G7,45299,61976,Project Manager,1.0,Programme and Project Management (PPM)
170,Department of Health,Department of Health,Information and Group Operations,CDD037,HEO,26492,37316,Finance Officer,1.0,Finance
171,Department of Health,Department of Health,Information and Group Operations,GOA-1831,G7,45299,61976,Senior Business Manager,2.6,Operational Delivery
172,Department of Health,Department of Health,Information and Group Operations,GOA-1831,SEO,33675,45769,Business Manager,1.0,Operational Delivery
173,Department of Health,Department of Health,Information and Group Operations,GOA-1831,HEO,26492,37316,Business Support Officer,3.34,Operational Delivery
174,Department of Health,Department of Health,Information and Group Operations,GOA-1831,EO,21438,30275,Business Support Officer,1.0,Operational Delivery
175,Department of Health,Department of Health,Information and Group Operations,GOA-1831,EO,21438,30275,Team Support Officer,1.0,Operational Delivery
176,Department of Health,Department of Health,Information and Group Operations,GOA-116,G6,57075,75035,Section Head,4.0,Policy
177,Department of Health,Department of Health,Information and Group Operations,GOA-116,G6,57075,75035,Programme Management Officer,1.0,Programme and Project Management (PPM)
178,Department of Health,Department of Health,Information and Group Operations,GOA-116,G7,45299,61976,Policy Manager,13.0,Policy
179,Department of Health,Department of Health,Information and Group Operations,GOA-116,SEO,33675,45769,Business Manager,1.0,Policy
180,Department of Health,Department of Health,Information and Group Operations,GOA-116,SEO,33675,45769,Policy Support Officer,3.32,Policy
181,Department of Health,Department of Health,Information and Group Operations,GOA-116,SEO,33675,45769,Business Support Officer,1.0,Policy
182,Department of Health,Department of Health,Information and Group Operations,GOA-116,SEO,33675,45769,Programme Support Officer,1.0,Policy
183,Department of Health,Department of Health,Information and Group Operations,GOA-116,HEO,26492,37316,Programme Support Officer,4.19,Policy
184,Department of Health,Department of Health,Information and Group Operations,GOA-116,HEO,26492,37316,PA Support,1.0,Policy
185,Department of Health,Department of Health,Information and Group Operations,GOA-116,EO,21438,30275,Project Support Officer,1.0,Policy
186,Department of Health,Department of Health,Information and Group Operations,GOA-116,AO,17209,23567,Admin support,4.06,Policy
187,Department of Health,Department of Health,Information and Group Operations,GOA-243,G7,45299,61976,Senior Business Manager,1.0,Operational Delivery
188,Department of Health,Department of Health,Information and Group Operations,GOA-243,SEO,33675,45769,Business Manager,2.0,Operational Delivery
189,Department of Health,Department of Health,Information and Group Operations,GOA-243,HEO,26492,37316,Finance Officer,1.0,Operational Delivery
190,Department of Health,Department of Health,Information and Group Operations,GOA-243,EO,21438,30275,Business Support Officer,0.7,Operational Delivery
191,Department of Health,Department of Health,Information and Group Operations,GOA-049,G6,57075,75035,Commercial Manager,1.0,Information Technology
192,Department of Health,Department of Health,Information and Group Operations,GOA-049,G6,57075,75035,Section Head,1.0,Information Technology
193,Department of Health,Department of Health,Information and Group Operations,GOA-049,G7,45299,61976,Senior IT Manager,3.0,Information Technology
194,Department of Health,Department of Health,Information and Group Operations,GOA-049,SEO,33675,45769,IT Manager,13.0,Information Technology
195,Department of Health,Department of Health,Information and Group Operations,GOA-049,HEO,26492,37316,IT Manager,24.28,Information Technology
196,Department of Health,Department of Health,Information and Group Operations,GOA-049,EO,21438,30275,IT support officer,4.0,Information Technology
197,Department of Health,Department of Health,Information and Group Operations,GOA-049,EO,21438,30275,Knowledge Information Management Support Officer,0.89,Information Technology
198,Department of Health,Department of Health,Information and Group Operations,GOA-049,EO,21438,30275,PA Support,1.0,Information Technology
199,Department of Health,Department of Health,Information and Group Operations,GOA-049,AO,17209,23567,Team Support Officer,1.0,Information Technology
200,Department of Health,Department of Health,Information and Group Operations,GOA-055,G6,57075,75035,Senior Communications Manager,1.0,Communications
201,Department of Health,Department of Health,Information and Group Operations,GOA-055,G6,57075,75035,Senior Project Manager,1.0,Operational Delivery
202,Department of Health,Department of Health,Information and Group Operations,GOA-055,G6,57075,75035,Senior Policy Manager,1.0,Operational Delivery
203,Department of Health,Department of Health,Information and Group Operations,GOA-055,G7,45299,61976,Communications Manager,0.86,Communications
204,Department of Health,Department of Health,Information and Group Operations,GOA-055,G7,45299,61976,Policy Manager,1.0,Operational Delivery
205,Department of Health,Department of Health,Information and Group Operations,GOA-055,SEO,33675,45769,Communications Manager,2.0,Communications
206,Department of Health,Department of Health,Information and Group Operations,GOA-055,SEO,33675,45769,Operational Manager,3.0,Operational Delivery
207,Department of Health,Department of Health,Information and Group Operations,GOA-055,HEO,26492,37316,Communications Support Officer,1.0,Communications
208,Department of Health,Department of Health,Information and Group Operations,GOA-055,EO,21438,30275,Communications Support Officer,2.51,Communications
209,Department of Health,Department of Health,Information and Group Operations,GOA-055,HEO,26492,37316,Policy Adviser,1.0,Operational Delivery
210,Department of Health,Department of Health,Information and Group Operations,GOA-055,EO,21438,30275,Programme Support Officer,5.0,Operational Delivery
211,Department of Health,Department of Health,Information and Group Operations,GOA-055,HEO,26492,37316,Programme Support Officer,1.0,Operational Delivery
212,Department of Health,Department of Health,Information and Group Operations,CDD021,G6,57075,75035,Senior Finance Manager,1.0,Operational Delivery
213,Department of Health,Department of Health,Information and Group Operations,CDD021,G7,45299,61976,Workstream Lead,1.0,Operational Delivery
214,Department of Health,Department of Health,Information and Group Operations,CDD021,HEO,26492,37316,Business Manager,1.0,Operational Delivery
215,Department of Health,Department of Health,Information and Group Operations,CDD021,EO,21438,30275,Executive Assistant,1.0,Operational Delivery
216,Department of Health,Department of Health,Information and Group Operations,CDD021,HEO,26492,37316,Programme Support Officer,1.0,Operational Delivery
217,Department of Health,Department of Health,Information and Group Operations,GOA-050,G6,57075,75035,Senior HR Manager,0.8,Human Resources
218,Department of Health,Department of Health,Information and Group Operations,GOA-050,G7,45299,61976,Senior HR Manager,3.61,Human Resources
219,Department of Health,Department of Health,Information and Group Operations,GOA-050,SEO,33675,45769,HR Officer,3.0,Human Resources
220,Department of Health,Department of Health,Information and Group Operations,GOA-050,HEO,26492,37316,HR Officer,5.89,Human Resources
221,Department of Health,Department of Health,Information and Group Operations,GOA-050,EO,21438,30275,HR support officer,5.62,Human Resources
222,Department of Health,Department of Health,Information and Group Operations,GOA-050,EO,21438,30275,Executive Assistant,1.0,Human Resources
223,Department of Health,Department of Health,Information and Group Operations,GOA-050,AO,17209,23567,HR Support Officer,2.69,Human Resources
224,Department of Health,Department of Health,Information and Group Operations,GOA-053,G6,57075,75035,Senior HR Manager,2.6,Human Resources
225,Department of Health,Department of Health,Information and Group Operations,GOA-053,G7,45299,61976,Senior HR Manager,3.0,Human Resources
226,Department of Health,Department of Health,Information and Group Operations,GOA-053,G7,45299,61976,Business Manager,1.0,Human Resources
227,Department of Health,Department of Health,Information and Group Operations,GOA-053,SEO,33675,45769,HR Officer,4.68,Human Resources
228,Department of Health,Department of Health,Information and Group Operations,GOA-053,HEO,26492,37316,HR Officer,7.0,Human Resources
229,Department of Health,Department of Health,Information and Group Operations,GOA-053,EO,21438,30275,HR support officer,7.79,Human Resources
230,Department of Health,Department of Health,Information and Group Operations,GOA-053,EO,21438,30275,Executive Assistant,1.0,Human Resources
231,Department of Health,Department of Health,Information and Group Operations,GOA-053,EO,21438,30275,Finance Support Officer,1.0,Human Resources
