,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
31,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,AO,17242,20918,Grant Recovery Officer,3.35,Operational Delivery
32,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,AO,17242,20918,Human Resources & Payroll Officer,1.0,Human Resources
33,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,AO,17242,20918,LA Engagement Officer,1.62,Communications
34,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,AO,17242,20918,Learning & Development Officer,0.57,Human Resources
35,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,AO,17242,20918,Resource Directorate Secretary,0.88,Other
36,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Compliance Manager,1.0,Operational Delivery
37,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Facilities Manager,0.68,Property and asset management
38,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Finance Manager,0.66,Finance
39,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Financial Analyst,0.6,Finance
40,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,L & D Business Partner,0.81,Human Resources
41,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,LA Engagement Manager,0.86,Communications
42,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Management Accountant,1.0,Finance
43,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Payment Security Manager,0.92,Operational Delivery
44,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,EO,21375,26702,Regional Manager,6.72,Operational Delivery
45,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,Grade 7,48171,58387,Head of Operations,1.0,Operational Delivery
46,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,Grade 7,48171,58387,Head of HR,0.92,Human Resources
47,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,HEO,27965,32758,Head of Service Delivery,0.97,Operational Delivery
48,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,HEO,27965,32758,HR Business Partner,1.0,Human Resources
49,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,HEO,27965,32758,Senior LA Engagement Manager,0.74,Communications
50,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,HEO,27965,32758,Senior Payment Security Manager,1.0,Operational Delivery
51,Department for Work and Pensions,Independent Living Fund,Finance and Resources,2,SEO,33868,36693,Financial Controller,1.0,Operational Delivery
