,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
76,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 3,20154,23741,Computer Operator,4.0,Information Technology
77,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 3,20154,23741,People and Development Officer,1.0,Human Resources
78,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 3,20154,23741,Internal Communications Officer,1.0,Communications
79,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,IT Support Officer,2.0,Information Technology
80,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Finance Officer,1.0,Finance
81,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Post No Longer Required,1.0,Property and asset management
82,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Legal Support Officer,1.0,Law
83,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,People Consultant,2.0,Human Resources
84,home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Learning and Development Consultant,2.0,Human Resources
85,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Press Officer,1.0,Communications
86,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Post No Longer Required,1.0,Planning
87,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 4,25197,29681,Post No Longer Required,1.0,Knowledge and Information Management (KIM)
88,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Assistant Legal Advisor,1.21,Law
89,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Risk Assurance and Business Continuity Manager,1.0,Internal Audit
90,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Facilities and Procurement Manager,1.0,Procurement
91,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Assistant IT Manager,1.0,Information Technology
92,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Post No Longer Required,1.0,Human Resources
93,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Security Manager,1.0,Knowledge and Information Management (KIM)
94,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 5,32455,38230,Performance Manager,1.0,Knowledge and Information Management (KIM)
95,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 6,45033,55470,IT Manager,1.0,Information Technology
96,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 6,45033,55470,Finance Manager,1.0,Finance
97,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 6,45033,55470,Legal Advisor,1.0,Law
98,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 6,45033,55470,Learning and Development Manager,0.92,Human Resources
99,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 6,45033,55470,People Manager,0.92,Human Resources
100,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 6,45033,55470,Communications Manager,1.0,Communications
101,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 7,55470,68325,Post No Longer Required,1.0,Human Resources
102,Home Office,Disclosure and Barring Service,Corporate Services,DBS3,Level 7,55470,68325,Vacant Post,1.0,Finance
