,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
56,"Department for Culture, Media and Sport",The National Gallery,Director's Office,DODIR01EA50,6.0,24619,30846,Administrator,2.0,Operational Delivery
57,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,6.0,24619,30846,Audio Visual staff,2.0,Operational Delivery
58,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,6.0,24619,30846,Building & Facilities staff,2.0,Property and Asset Management
59,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,6.0,24619,30846,IS staff,2.0,Information Technology
60,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,6.0,24619,30846,Finance staff,1.0,Finance
61,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Design staff,1.0,Operational Delivery
62,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Digital Media staff,1.0,Operational Delivery
63,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Education staff,2.69,Operational Delivery
64,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Library staff,1.0,Knowledge and Information Management (KIM)
65,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Archive staff,1.0,Knowledge and Information Management (KIM)
66,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Marketing staff,1.0,Finance
67,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,6.0,24619,30846,Press Office staff,1.0,Communications
68,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,7.0,21085,26043,Administrator,1.0,Operational Delivery
69,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,7.0,21085,26043,Registrars staff,2.0,Operational Delivery
70,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,7.0,21085,26043,Administrator,2.0,Operational Delivery
71,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,7.0,21085,26043,Art Handling staff,3.0,Operational Delivery
72,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,7.0,21085,26043,Photographic staff,1.58,Operational Delivery
73,"Department for Culture, Media and Sport",The National Gallery,Director's Office,DODIR01EA50,7.0,21085,26043,Fundraising staff,1.0,Operational Delivery
74,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,7.0,21085,26043,Human Resources staff,2.0,Human Resources
75,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,7.0,21085,26043,Finance staff,1.0,Operational Delivery
76,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,7.0,21085,26043,IS staff,2.0,Information Technology
77,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,7.0,21085,26043,Security staff,4.0,Operational Delivery
78,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,7.0,21085,26043,Visitor Services staff,6.0,Operational Delivery
79,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,7.0,21085,26043,Digital Media staff,2.0,Operational Delivery
80,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,7.0,21085,26043,Education staff,1.0,Operational Delivery
81,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,7.0,21085,26043,Visitor Information staff,1.86,Operational Delivery
82,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,7.0,21085,26043,Exhibitions staff,1.0,Operational Delivery
83,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,7.0,21085,26043,Visitor Services staff,2.0,Operational Delivery
84,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,7.0,21085,26043,Press Office staff,3.0,Communications
85,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,8.0,18975,23024,Framing staff,1.0,Operational Delivery
86,"Department for Culture, Media and Sport",The National Gallery,Collections,CO01BB11,8.0,18975,23024,Art Handling staff,6.58,Operational Delivery
87,"Department for Culture, Media and Sport",The National Gallery,Director's Office,DODIR01EA50,8.0,18975,23024,Administrator,2.0,Communications
88,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,8.0,18975,23024,Human Resources staff,1.0,Human Resources
89,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,8.0,18975,23024,Administrator,5.0,Operational Delivery
90,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,8.0,18975,23024,Finance staff,2.0,Finance
91,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,8.0,18975,23024,Security staff,4.0,Operational Delivery
92,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,8.0,18975,23024,Administrator,1.9,Operational Delivery
93,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,8.0,18975,23024,Library staff,1.0,Knowledge and Information Management (KIM)
94,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,8.0,18975,23024,Visitor Information staff,14.54,Operational Delivery
95,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,9.0,16684,20767,Security staff,12.0,Operational Delivery
96,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,9.0,16684,20767,Visitor Services staff,14.0,Operational Delivery
97,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,9.0,16684,20767,Visitor Services staff,1.0,Operational Delivery
98,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,9.0,16684,20767,Administrator,1.61,Operational Delivery
99,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,10.0,15468,17648,Security staff,16.0,Operational Delivery
100,"Department for Culture, Media and Sport",The National Gallery,Finance & Operations ,FO01BB12,10.0,15468,17648,Visitor Services staff,160.86,Operational Delivery
101,"Department for Culture, Media and Sport",The National Gallery,Public Engagement,PE01BB10,10.0,15468,17648,Visitor Services staff,32.0,Operational Delivery
